Open_Time,Open,High,Low,Close,Volume
2025-08-01 00:00:00,115764.07,115933.0,114313.13,115427.27,2526.88761
2025-08-01 01:00:00,115427.27,115609.99,114600.0,115331.86,1656.04021
2025-08-01 02:00:00,115328.67,116019.3,115221.07,115966.12,704.95562
2025-08-01 03:00:00,115966.11,116052.0,115613.21,115648.03,552.44227
2025-08-01 04:00:00,115648.03,115699.58,115266.64,115695.52,571.24791
2025-08-01 05:00:00,115695.53,115916.43,115385.92,115568.0,511.19199
2025-08-01 06:00:00,115568.0,115658.09,115065.55,115156.51,629.39718
2025-08-01 07:00:00,115156.52,115300.0,114633.18,115081.77,1240.67026
2025-08-01 08:00:00,115081.76,115081.76,114116.0,114615.99,1432.56065
2025-08-01 09:00:00,114615.98,115340.0,114555.41,114938.67,848.20925
2025-08-01 10:00:00,114938.66,115203.13,114710.02,114762.58,563.088
2025-08-01 11:00:00,114762.58,115336.98,114602.4,115305.65,494.67127
2025-08-01 12:00:00,115305.64,115900.0,115142.62,115732.48,1062.63539
2025-08-01 13:00:00,115732.48,116019.3,114172.0,114352.05,1584.07705
2025-08-01 14:00:00,114352.04,115831.28,113988.47,115619.8,1808.99
2025-08-01 15:00:00,115619.8,115645.57,114676.03,115357.82,870.26042
2025-08-01 16:00:00,115357.82,115695.52,114817.81,115015.6,703.92463
2025-08-01 17:00:00,115015.6,115096.93,114345.0,114420.0,956.24887
2025-08-01 18:00:00,114420.0,114496.59,113669.01,113836.93,1180.88823
2025-08-01 19:00:00,113836.92,113922.47,113221.93,113328.68,1294.41329
2025-08-01 20:00:00,113328.67,113980.0,113168.22,113951.09,957.20378
2025-08-01 21:00:00,113951.1,114094.08,113700.0,113892.12,429.29775
2025-08-01 22:00:00,113892.11,114010.82,112722.58,113141.05,1368.89305
2025-08-01 23:00:00,113141.05,113560.46,112908.54,113297.93,538.90738
2025-08-02 00:00:00,113297.92,113844.16,113198.63,113822.97,564.28406
2025-08-02 01:00:00,113822.97,113909.3,113420.76,113674.24,353.21281
2025-08-02 02:00:00,113674.23,113766.43,113534.3,113702.24,231.27114
2025-08-02 03:00:00,113702.24,113921.94,113702.24,113909.86,274.2046
2025-08-02 04:00:00,113909.87,114057.27,113820.0,114025.75,276.30204
2025-08-02 05:00:00,114025.76,114063.49,113855.01,113981.06,316.01705
2025-08-02 06:00:00,113981.07,113981.07,113469.43,113697.85,738.65234
2025-08-02 07:00:00,113697.85,114021.0,113556.19,113982.49,343.41858
2025-08-02 08:00:00,113982.49,114040.29,113676.81,113682.01,340.52067
2025-08-02 09:00:00,113682.01,113852.0,113572.19,113690.7,257.96721
2025-08-02 10:00:00,113690.71,113704.0,113425.58,113550.89,298.16298
2025-08-02 11:00:00,113550.89,113914.25,113451.77,113787.12,238.71141
2025-08-02 12:00:00,113787.11,113787.12,113564.99,113620.01,343.54746
2025-08-02 13:00:00,113620.01,113630.0,113218.0,113457.85,451.43917
2025-08-02 14:00:00,113457.86,113530.0,112939.39,113099.89,592.6822
2025-08-02 15:00:00,113099.9,113420.0,112802.31,112840.71,535.05988
2025-08-02 16:00:00,112840.7,113261.16,112700.07,113200.25,635.18022
2025-08-02 17:00:00,113200.25,113420.0,112584.23,112724.03,549.02438
2025-08-02 18:00:00,112724.04,112920.0,112099.22,112327.65,1222.82947
2025-08-02 19:00:00,112327.65,112945.62,112003.0,112229.42,1007.67252
2025-08-02 20:00:00,112229.42,112780.0,112069.86,112780.0,524.00327
2025-08-02 21:00:00,112780.0,113058.82,112562.02,112859.32,390.78856
2025-08-02 22:00:00,112859.32,113011.63,112555.0,112862.14,295.9162
2025-08-02 23:00:00,112862.14,112873.83,112280.86,112546.35,726.46606
2025-08-03 00:00:00,112546.35,112992.27,111920.0,112956.04,821.53565
2025-08-03 01:00:00,112956.04,113269.92,112841.46,113107.99,481.50444
2025-08-03 02:00:00,113107.99,113517.58,113100.0,113517.58,450.43769
2025-08-03 03:00:00,113517.58,113740.69,113419.45,113604.2,353.06632
2025-08-03 04:00:00,113604.2,113604.2,113341.06,113468.41,237.62179
2025-08-03 05:00:00,113468.41,113659.0,113408.22,113618.52,203.79543
2025-08-03 06:00:00,113618.52,113636.5,113472.54,113559.34,147.54012
2025-08-03 07:00:00,113559.34,113720.16,113559.34,113700.0,175.31963
2025-08-03 08:00:00,113700.0,113790.0,113551.0,113692.0,282.38474
2025-08-03 09:00:00,113692.01,113710.51,113630.3,113654.95,234.09945
2025-08-03 10:00:00,113654.95,113900.0,113654.94,113899.99,181.60816
2025-08-03 11:00:00,113899.99,114260.31,113861.18,113862.18,562.11642
2025-08-03 12:00:00,113862.19,114098.45,113656.4,114009.99,337.34488
2025-08-03 13:00:00,114010.0,114095.35,113803.0,113939.0,257.53926
2025-08-03 14:00:00,113939.0,114065.54,113579.69,113792.28,320.16676
2025-08-03 15:00:00,113792.29,113966.0,113674.05,113959.06,216.51596
2025-08-03 16:00:00,113959.06,114026.82,113775.55,113995.16,246.66079
2025-08-03 17:00:00,113995.15,114165.09,113953.97,114117.42,198.95641
2025-08-03 18:00:00,114117.42,114460.15,114060.36,114380.4,361.64858
2025-08-03 19:00:00,114380.41,114799.97,114259.95,114313.19,447.69931
2025-08-03 20:00:00,114313.19,114467.0,114163.49,114423.77,200.81959
2025-08-03 21:00:00,114423.77,114521.68,114363.46,114435.47,223.44858
2025-08-03 22:00:00,114435.46,114612.24,114066.56,114324.83,237.81327
2025-08-03 23:00:00,114324.84,114500.0,114176.0,114208.8,218.11723
2025-08-04 00:00:00,114208.81,114914.29,114107.6,114899.87,508.31725
2025-08-04 01:00:00,114899.86,115000.0,114620.14,114671.96,423.44241
2025-08-04 02:00:00,114671.96,114877.98,114418.68,114797.9,351.22547
2025-08-04 03:00:00,114797.9,114799.0,114527.73,114570.61,242.02073
2025-08-04 04:00:00,114570.61,114653.51,114345.74,114383.55,269.38623
2025-08-04 05:00:00,114383.54,114418.75,114188.0,114391.26,265.57526
2025-08-04 06:00:00,114391.26,114482.49,114148.58,114423.76,331.16254
2025-08-04 07:00:00,114423.77,114778.5,114402.45,114652.97,355.14904
2025-08-04 08:00:00,114652.98,114750.0,114360.99,114546.25,411.15429
2025-08-04 09:00:00,114546.25,114744.2,114302.29,114325.92,278.67574
2025-08-04 10:00:00,114325.92,114506.16,114234.58,114251.83,264.56078
2025-08-04 11:00:00,114251.83,114517.55,114217.97,114493.09,234.25413
2025-08-04 12:00:00,114493.09,114535.48,114327.95,114444.36,221.8459
2025-08-04 13:00:00,114444.36,114913.89,114121.0,114913.88,839.66562
2025-08-04 14:00:00,114913.89,115466.0,114652.96,114736.78,1386.32387
2025-08-04 15:00:00,114736.78,115022.97,114560.33,114826.0,437.62587
2025-08-04 16:00:00,114826.01,115405.22,114826.0,115301.0,612.68493
2025-08-04 17:00:00,115301.0,115720.0,115148.08,115193.41,546.48208
2025-08-04 18:00:00,115193.41,115312.76,114913.88,114957.64,298.66935
2025-08-04 19:00:00,114957.63,115134.46,114732.65,114777.62,385.27982
