Open_Time,Open,High,Low,Close,Volume
2024-09-01 00:00:00,58974.0,59076.59,58900.0,58930.0,289.12701
2024-09-01 01:00:00,58929.99,58957.0,58819.78,58828.01,330.21542
2024-09-01 02:00:00,58828.0,58851.65,58276.01,58540.25,1256.77642
2024-09-01 03:00:00,58540.25,58672.01,58399.01,58524.21,437.88318
2024-09-01 04:00:00,58524.21,58599.98,58355.0,58442.0,359.59086
2024-09-01 05:00:00,58442.01,58468.0,57777.0,57986.0,2028.37
2024-09-01 06:00:00,57986.0,58298.0,57952.0,58201.1,470.79448
2024-09-01 07:00:00,58201.11,58500.0,58131.12,58478.64,507.40659
2024-09-01 08:00:00,58478.64,58504.81,58200.51,58233.99,388.37704
2024-09-01 09:00:00,58234.0,58400.0,58126.98,58205.0,479.13526
2024-09-01 10:00:00,58205.0,58222.0,57896.01,57931.0,715.76724
2024-09-01 11:00:00,57931.0,58250.21,57840.0,58240.52,937.31779
2024-09-01 12:00:00,58240.51,58320.15,57912.3,58020.0,632.17288
2024-09-01 13:00:00,58020.01,58215.0,57710.0,58175.01,1244.45581
2024-09-01 14:00:00,58175.0,58179.0,57201.0,57879.99,2863.1599
2024-09-01 15:00:00,57879.99,58360.38,57714.35,58217.0,1171.60774
2024-09-01 16:00:00,58217.0,58350.0,58090.01,58132.06,522.62561
2024-09-01 17:00:00,58132.07,58201.0,57864.3,58127.98,571.34425
2024-09-01 18:00:00,58127.98,58788.93,58122.0,58541.1,942.52521
2024-09-01 19:00:00,58541.11,58775.0,58292.0,58514.0,632.24922
2024-09-01 20:00:00,58514.01,58656.77,58381.1,58431.1,334.87245
2024-09-01 21:00:00,58431.1,58431.1,58093.57,58351.11,337.4805
2024-09-01 22:00:00,58351.11,58414.0,57232.0,57309.01,1949.02986
2024-09-01 23:00:00,57309.0,57598.0,57205.0,57301.86,1302.87269
2024-09-02 00:00:00,57301.77,57650.0,57128.0,57467.24,1254.37293
2024-09-02 01:00:00,57467.25,57578.99,57242.0,57423.23,1069.88828
2024-09-02 02:00:00,57423.23,57721.0,57294.0,57509.01,1338.60119
2024-09-02 03:00:00,57509.01,57767.14,57502.05,57742.01,942.01768
2024-09-02 04:00:00,57742.0,57766.0,57445.91,57459.51,662.73901
2024-09-02 05:00:00,57459.51,57987.99,57449.75,57785.01,803.51922
2024-09-02 06:00:00,57785.0,57883.0,57662.01,57688.0,469.19262
2024-09-02 07:00:00,57688.0,57792.0,57362.06,57547.99,681.15499
2024-09-02 08:00:00,57548.0,58300.0,57520.12,58056.01,1815.84911
2024-09-02 09:00:00,58056.01,58462.0,57901.2,58402.35,1244.82426
2024-09-02 10:00:00,58402.0,58587.0,58293.0,58498.51,1034.96543
2024-09-02 11:00:00,58498.51,58680.76,58349.02,58422.01,976.69221
2024-09-02 12:00:00,58422.01,58509.0,58256.1,58393.94,616.46841
2024-09-02 13:00:00,58393.94,58489.0,58149.54,58181.22,720.24026
2024-09-02 14:00:00,58181.21,58808.0,58104.0,58597.0,1965.04778
2024-09-02 15:00:00,58597.0,58741.1,58480.9,58537.99,722.1329
2024-09-02 16:00:00,58537.99,58653.0,58293.12,58345.0,535.14834
2024-09-02 17:00:00,58345.0,58558.49,58301.0,58514.01,753.89905
2024-09-02 18:00:00,58514.01,58666.64,58318.33,58486.01,1025.88981
2024-09-02 19:00:00,58486.01,58559.0,58390.39,58439.99,541.5352
2024-09-02 20:00:00,58440.03,59243.0,58384.61,58992.0,1191.56744
2024-09-02 21:00:00,58992.01,59274.32,58875.03,59047.0,1326.68023
2024-09-02 22:00:00,59047.0,59350.0,59008.81,59349.99,637.61533
2024-09-02 23:00:00,59349.99,59425.69,59073.0,59132.13,564.97293
2024-09-03 00:00:00,59132.12,59258.0,59021.62,59257.99,502.75643
2024-09-03 01:00:00,59258.0,59406.57,59195.41,59388.01,518.71715
2024-09-03 02:00:00,59388.01,59809.65,59300.0,59311.01,1623.18138
2024-09-03 03:00:00,59311.01,59327.71,59041.86,59110.99,544.08321
2024-09-03 04:00:00,59111.0,59236.0,59003.99,59099.01,718.44133
2024-09-03 05:00:00,59099.0,59259.0,58988.0,59186.0,782.13092
2024-09-03 06:00:00,59186.0,59186.0,58872.0,58891.0,744.03271
2024-09-03 07:00:00,58891.01,59140.35,58880.57,59112.0,541.94542
2024-09-03 08:00:00,59112.01,59136.58,58717.0,58789.02,856.96694
2024-09-03 09:00:00,58789.01,58961.5,58783.0,58874.0,617.95793
2024-09-03 10:00:00,58874.01,59195.63,58836.87,59078.94,575.26778
